forecast_date,city_id,temp,humidity,wind_speed,rain_prob,description,date_extraction
2022-10-21,1,16.5,85.5,15.9,100.0,Cloudy skies throughout the day with rain clearing later.,2022-10-20
2022-10-22,1,16.4,79.8,13.0,100.0,Partly cloudy throughout the day with rain.,2022-10-21
2022-10-23,1,17.9,75.0,24.8,100.0,Partly cloudy throughout the day with morning rain.,2022-10-22
2022-10-24,1,16.5,75.9,24.4,100.0,Partly cloudy throughout the day with rain.,2022-10-23
2022-10-25,1,15.5,83.0,15.2,0.0,Partly cloudy throughout the day.,2022-10-24
2022-10-26,1,17.1,79.4,14.2,100.0,Partly cloudy throughout the day with early morning rain.,2022-10-25
2022-10-27,1,17.3,78.1,15.2,100.0,Partly cloudy throughout the day with rain clearing later.,2022-10-26
2022-10-28,1,18.4,76.1,13.8,0.0,Partly cloudy throughout the day.,2022-10-27
2022-10-29,1,18.5,73.7,15.1,100.0,Partly cloudy throughout the day with early morning rain.,2022-10-28
2022-10-30,1,15.4,78.5,11.8,100.0,Partly cloudy throughout the day with afternoon rain.,2022-10-29
2022-10-31,1,15.8,83.7,20.5,100.0,Partly cloudy throughout the day with rain.,2022-10-30
2022-11-01,1,14.3,71.0,26.6,0.0,Becoming cloudy in the afternoon.,2022-10-31
2022-11-02,1,12.5,77.8,20.7,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2022-11-01
2022-11-03,1,11.8,84.0,19.4,100.0,Partly cloudy throughout the day with afternoon rain.,2022-11-02
2022-11-04,1,10.3,81.4,21.1,100.0,Partly cloudy throughout the day with rain.,2022-11-03
2022-11-05,1,8.8,84.8,17.7,100.0,Partly cloudy throughout the day with early morning rain.,2022-11-04
2022-11-06,1,10.0,88.9,16.6,100.0,Cloudy skies throughout the day with rain.,2022-11-05
2022-11-07,1,13.3,84.7,19.7,100.0,Partly cloudy throughout the day with afternoon rain.,2022-11-06
2022-11-08,1,13.3,77.1,22.5,100.0,Partly cloudy throughout the day with early morning rain.,2022-11-07
2022-11-09,1,12.3,82.8,19.0,100.0,Partly cloudy throughout the day with rain clearing later.,2022-11-08
2022-11-10,1,9.1,91.5,15.2,100.0,Partly cloudy throughout the day with rain clearing later.,2022-11-09
2022-11-11,1,10.0,87.3,15.7,0.0,Partly cloudy throughout the day.,2022-11-10
2022-11-12,1,10.4,91.4,7.7,100.0,Partly cloudy throughout the day with rain.,2022-11-11
2022-11-13,1,9.8,91.1,10.9,100.0,Clearing in the afternoon with morning rain.,2022-11-12
2022-11-14,1,9.0,93.2,14.0,100.0,Cloudy skies throughout the day with rain.,2022-11-13
2022-11-15,1,10.7,92.4,16.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-11-14
2022-11-16,1,10.8,90.1,29.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2022-11-15
2022-11-17,1,11.9,77.2,29.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-11-16
2022-11-18,1,9.4,82.0,20.0,100.0,Partly cloudy throughout the day with rain.,2022-11-17
2022-11-19,1,8.1,82.9,14.8,100.0,Partly cloudy throughout the day with rain.,2022-11-18
2022-11-20,1,7.4,84.9,21.6,100.0,Partly cloudy throughout the day with rain.,2022-11-19
2022-11-21,1,7.0,90.9,22.9,100.0,Partly cloudy throughout the day with rain.,2022-11-20
2022-11-22,1,8.0,79.4,25.8,100.0,Partly cloudy throughout the day with rain clearing later.,2022-11-21
2022-11-23,1,8.3,86.8,20.3,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2022-11-22
2022-11-24,1,9.9,84.1,22.8,100.0,Partly cloudy throughout the day with rain clearing later.,2022-11-23
2022-11-25,1,9.4,87.1,17.3,100.0,Partly cloudy throughout the day with rain.,2022-11-24
2022-11-26,1,6.4,94.4,16.2,100.0,Partly cloudy throughout the day with morning rain.,2022-11-25
2022-11-27,1,7.6,85.8,16.8,100.0,Cloudy skies throughout the day with rain.,2022-11-26
2022-11-28,1,8.9,90.1,15.0,100.0,Partly cloudy throughout the day with rain.,2022-11-27
2022-11-29,1,7.5,88.3,7.5,0.0,Cloudy skies throughout the day.,2022-11-28
2022-11-30,1,6.4,88.0,15.1,0.0,Cloudy skies throughout the day.,2022-11-29
2022-12-01,1,5.5,85.6,19.6,0.0,Cloudy skies throughout the day.,2022-11-30
2022-12-02,1,4.7,86.0,20.9,100.0,Cloudy skies throughout the day with rain.,2022-12-01
2022-12-03,1,3.3,85.2,20.4,100.0,Cloudy skies throughout the day with early morning rain.,2022-12-02
2022-12-04,1,3.3,84.0,17.1,100.0,Cloudy skies throughout the day with late afternoon rain.,2022-12-03
2022-12-05,1,2.4,90.6,12.2,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2022-12-04
2022-12-06,1,3.4,91.9,12.8,0.0,Cloudy skies throughout the day.,2022-12-05
2022-12-07,1,3.7,89.0,10.2,100.0,Partly cloudy throughout the day with morning rain.,2022-12-06
2022-12-08,1,3.1,88.0,8.7,0.0,Cloudy skies throughout the day.,2022-12-07
2022-12-09,1,2.0,86.5,12.3,0.0,Partly cloudy throughout the day.,2022-12-08
2022-12-10,1,1.5,86.1,12.1,0.0,Partly cloudy throughout the day.,2022-12-09
2022-12-11,1,-1.5,89.6,15.2,0.0,Partly cloudy throughout the day.,2022-12-10
2022-12-12,1,-1.6,84.7,24.1,0.0,Cloudy skies throughout the day.,2022-12-11
2022-12-13,1,-1.0,69.6,15.0,0.0,Partly cloudy throughout the day.,2022-12-12
2022-12-14,1,0.6,76.1,12.2,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2022-12-13
2022-12-15,1,-0.2,71.4,20.5,0.0,Partly cloudy throughout the day.,2022-12-14
2022-12-16,1,-0.4,85.1,14.5,0.0,Partly cloudy throughout the day.,2022-12-15
2022-12-17,1,-1.8,86.9,12.4,0.0,Partly cloudy throughout the day.,2022-12-16
2022-12-18,1,-1.8,86.2,16.0,100.0,Partly cloudy throughout the day with late afternoon rain.,2022-12-17
2022-12-19,1,8.6,80.3,18.6,100.0,Cloudy skies throughout the day with rain clearing later.,2022-12-18
2022-12-20,1,11.2,83.5,17.0,100.0,Cloudy skies throughout the day with rain.,2022-12-19
2022-12-21,1,10.5,92.6,21.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-12-20
2022-12-22,1,12.4,88.7,26.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-12-21
2022-12-23,1,13.5,86.9,21.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-12-22
2022-12-24,1,10.8,89.0,14.5,100.0,Cloudy skies throughout the day with rain.,2022-12-23
2022-12-25,1,11.6,88.5,19.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2022-12-24
2022-12-26,1,9.9,80.2,21.2,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2022-12-25
2022-12-27,1,6.3,83.5,17.8,0.0,Partly cloudy throughout the day.,2022-12-26
2022-12-28,1,10.2,85.6,28.6,100.0,Cloudy skies throughout the day with rain.,2022-12-27
2022-12-29,1,10.1,79.3,30.0,100.0,Partly cloudy throughout the day with rain clearing later.,2022-12-28
2022-12-30,1,10.1,92.5,28.8,100.0,Partly cloudy throughout the day with rain.,2022-12-29
2022-12-31,1,15.1,69.6,29.3,100.0,Cloudy skies throughout the day with rain clearing later.,2022-12-30
2023-01-01,1,13.1,74.5,25.6,100.0,Cloudy skies throughout the day with afternoon rain.,2022-12-31
2023-01-02,1,10.7,84.7,19.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-01-01
2023-01-03,1,7.6,92.4,21.5,100.0,Partly cloudy throughout the day with rain.,2023-01-02
2023-01-04,1,11.7,90.4,25.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-01-03
2023-01-05,1,12.5,84.9,20.3,100.0,Cloudy skies throughout the day with rain.,2023-01-04
2023-01-06,1,11.4,83.5,18.5,100.0,Cloudy skies throughout the day with morning rain.,2023-01-05
2023-01-07,1,10.0,78.8,25.7,100.0,Cloudy skies throughout the day with rain.,2023-01-06
2023-01-08,1,9.5,83.1,24.3,100.0,Partly cloudy throughout the day with rain.,2023-01-07
2023-01-09,1,7.1,78.4,26.7,100.0,Partly cloudy throughout the day with rain.,2023-01-08
2023-01-10,1,7.0,90.8,20.5,100.0,Partly cloudy throughout the day with rain.,2023-01-09
2023-01-11,1,10.8,81.1,23.2,100.0,Partly cloudy throughout the day with rain clearing later.,2023-01-10
2023-01-12,1,10.6,84.0,26.0,100.0,Cloudy skies throughout the day with rain.,2023-01-11
2023-01-13,1,9.4,77.1,25.4,100.0,Partly cloudy throughout the day with rain clearing later.,2023-01-12
2023-01-14,1,10.2,89.8,31.3,100.0,Cloudy skies throughout the day with rain.,2023-01-13
2023-01-15,1,7.2,76.2,32.6,100.0,Partly cloudy throughout the day with early morning rain.,2023-01-14
2023-01-16,1,5.4,84.4,33.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-01-15
2023-01-17,1,2.4,90.6,17.6,100.0,Cloudy skies throughout the day with rain or snow.,2023-01-16
2023-01-18,1,2.2,77.3,16.4,100.0,Partly cloudy throughout the day with late afternoon rain or snow.,2023-01-17
2023-01-19,1,1.4,92.5,12.0,100.0,Cloudy skies throughout the day with rain or snow.,2023-01-18
2023-01-20,1,2.9,84.7,15.0,100.0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,2023-01-19
2023-01-21,1,2.2,76.5,24.2,100.0,Partly cloudy throughout the day with early morning rain.,2023-01-20
2023-01-22,1,0.8,76.6,24.9,0.0,Cloudy skies throughout the day.,2023-01-21
2023-01-23,1,2.1,79.2,19.3,0.0,Cloudy skies throughout the day.,2023-01-22
2023-01-24,1,2.4,81.5,18.9,100.0,Cloudy skies throughout the day with afternoon rain.,2023-01-23
2023-01-25,1,1.0,88.8,15.2,0.0,Cloudy skies throughout the day.,2023-01-24
2023-01-26,1,2.5,91.8,17.9,100.0,Cloudy skies throughout the day with rain or snow in the morning and afternoon.,2023-01-25
2023-01-27,1,4.8,77.6,20.5,100.0,Cloudy skies throughout the day with late afternoon rain.,2023-01-26
2023-01-28,1,3.1,73.6,21.0,0.0,Cloudy skies throughout the day.,2023-01-27
2023-01-29,1,2.0,75.2,13.0,0.0,Partly cloudy throughout the day.,2023-01-28
2023-01-30,1,5.7,84.7,15.8,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2023-01-29
2023-01-31,1,5.2,84.0,19.8,100.0,Partly cloudy throughout the day with morning rain or snow.,2023-01-30
2023-02-01,1,8.1,71.7,18.7,0.0,Cloudy skies throughout the day.,2023-01-31
2023-02-02,1,7.9,75.5,17.7,0.0,Partly cloudy throughout the day.,2023-02-01
2023-02-03,1,8.8,79.9,16.5,0.0,Cloudy skies throughout the day.,2023-02-02
2023-02-04,1,9.2,86.1,14.9,100.0,Cloudy skies throughout the day with rain in the morning and afternoon.,2023-02-03
2023-02-05,1,7.5,70.9,25.8,100.0,Partly cloudy throughout the day with morning rain.,2023-02-04
2023-02-06,1,4.4,76.7,18.4,100.0,Partly cloudy throughout the day with morning rain or snow.,2023-02-05
2023-02-07,1,3.0,70.6,18.8,100.0,Clear conditions throughout the day with morning rain.,2023-02-06
2023-02-08,1,2.1,61.1,10.3,100.0,Clear conditions throughout the day with afternoon rain.,2023-02-07
2023-02-09,1,2.1,65.5,9.2,0.0,Partly cloudy throughout the day.,2023-02-08
2023-02-10,1,6.2,76.1,9.8,100.0,Cloudy skies throughout the day with early morning rain.,2023-02-09
2023-02-11,1,6.2,84.3,10.8,0.0,Partly cloudy throughout the day.,2023-02-10
2023-02-12,1,7.4,81.1,12.8,0.0,Partly cloudy throughout the day.,2023-02-11
2023-02-13,1,6.4,79.7,9.0,0.0,Clear conditions throughout the day.,2023-02-12
2023-02-14,1,6.6,76.7,7.2,100.0,Partly cloudy throughout the day with morning rain.,2023-02-13
2023-02-15,1,6.7,78.4,8.4,0.0,Partly cloudy throughout the day.,2023-02-14
2023-02-16,1,9.0,77.1,17.3,0.0,Partly cloudy throughout the day.,2023-02-15
2023-02-17,1,12.7,84.2,19.2,100.0,Cloudy skies throughout the day with morning rain.,2023-02-16
2023-02-18,1,11.5,73.3,18.9,0.0,Cloudy skies throughout the day.,2023-02-17
2023-02-19,1,10.6,72.4,15.7,0.0,Partly cloudy throughout the day.,2023-02-18
2023-02-20,1,7.6,80.4,11.2,0.0,Partly cloudy throughout the day.,2023-02-19
2023-02-21,1,8.9,75.3,7.2,100.0,Partly cloudy throughout the day with morning rain.,2023-02-20
2023-02-22,1,9.0,84.9,13.6,100.0,Cloudy skies throughout the day with rain.,2023-02-21
2023-02-23,1,8.5,81.4,16.9,100.0,Cloudy skies throughout the day with early morning rain.,2023-02-22
2023-02-24,1,8.2,72.9,18.2,0.0,Partly cloudy throughout the day.,2023-02-23
2023-02-25,1,6.1,69.3,21.8,0.0,Partly cloudy throughout the day.,2023-02-24
2023-02-26,1,2.7,55.2,32.3,0.0,Partly cloudy throughout the day.,2023-02-25
2023-02-27,1,2.8,51.7,27.4,0.0,Clear conditions throughout the day.,2023-02-26
2023-02-28,1,2.3,55.9,22.2,0.0,Becoming cloudy in the afternoon.,2023-02-27
2023-03-01,1,2.9,57.0,21.6,0.0,Partly cloudy throughout the day.,2023-02-28
2023-03-02,1,4.1,61.4,15.4,0.0,Clear conditions throughout the day.,2023-03-01
2023-03-03,1,3.9,74.8,18.4,0.0,Clearing in the afternoon.,2023-03-02
2023-03-04,1,4.0,73.4,15.2,0.0,Partly cloudy throughout the day.,2023-03-03
2023-03-05,1,5.8,72.7,10.4,0.0,Cloudy skies throughout the day.,2023-03-04
2023-03-06,1,5.6,68.4,13.6,0.0,Cloudy skies throughout the day.,2023-03-05
2023-03-07,1,6.7,65.4,21.7,100.0,Cloudy skies throughout the day with late afternoon rain.,2023-03-06
2023-03-08,1,10.0,89.4,23.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-03-07
2023-03-09,1,11.7,81.8,23.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-03-08
2023-03-10,1,7.9,78.3,35.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-03-09
2023-03-11,1,5.9,73.4,11.9,100.0,Cloudy skies throughout the day with late afternoon rain or snow.,2023-03-10
2023-03-12,1,11.3,79.4,22.8,100.0,Cloudy skies throughout the day with rain.,2023-03-11
2023-03-13,1,13.4,80.7,26.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-03-12
2023-03-14,1,8.8,73.8,33.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-03-13
2023-03-15,1,6.9,69.7,11.1,100.0,Partly cloudy throughout the day with morning rain.,2023-03-14
2023-03-16,1,11.0,52.8,18.2,0.0,Partly cloudy throughout the day.,2023-03-15
2023-03-17,1,12.5,68.1,23.1,100.0,Cloudy skies throughout the day with late afternoon rain.,2023-03-16
2023-03-18,1,12.3,78.9,23.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-03-17
2023-03-19,1,10.1,75.7,16.8,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-03-18
2023-03-20,1,9.5,71.3,14.8,100.0,Partly cloudy throughout the day with rain.,2023-03-19
2023-03-21,1,12.2,72.4,18.8,100.0,Partly cloudy throughout the day with rain clearing later.,2023-03-20
2023-03-22,1,11.8,79.7,26.5,100.0,Partly cloudy throughout the day with rain.,2023-03-21
2023-03-23,1,13.7,72.8,27.9,100.0,Cloudy skies throughout the day with rain.,2023-03-22
2023-03-24,1,12.7,70.6,29.9,100.0,Partly cloudy throughout the day with rain.,2023-03-23
2023-03-25,1,11.2,68.0,27.6,100.0,Partly cloudy throughout the day with afternoon rain.,2023-03-24
2023-03-26,1,9.9,74.1,29.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-03-25
2023-03-27,1,7.7,58.7,24.9,0.0,Partly cloudy throughout the day.,2023-03-26
2023-03-28,1,7.4,58.8,20.6,0.0,Cloudy skies throughout the day.,2023-03-27
2023-03-29,1,14.6,60.7,18.3,100.0,Cloudy skies throughout the day with early morning rain.,2023-03-28
2023-03-30,1,15.1,65.3,28.3,100.0,Cloudy skies throughout the day with rain.,2023-03-29
2023-03-31,1,12.6,72.6,35.9,100.0,Cloudy skies throughout the day with rain.,2023-03-30
2023-04-01,1,11.4,72.5,27.1,100.0,Cloudy skies throughout the day with rain.,2023-03-31
2023-04-02,1,8.3,82.6,23.5,100.0,Cloudy skies throughout the day with rain clearing later.,2023-04-01
2023-04-03,1,8.3,63.7,21.8,0.0,Partly cloudy throughout the day.,2023-04-02
2023-04-04,1,7.5,51.6,18.1,0.0,Clear conditions throughout the day.,2023-04-03
2023-04-05,1,9.0,48.3,9.4,0.0,Partly cloudy throughout the day.,2023-04-04
2023-04-06,1,11.5,61.0,17.4,100.0,Cloudy skies throughout the day with rain.,2023-04-05
2023-04-07,1,10.4,68.2,17.5,100.0,Partly cloudy throughout the day with morning rain.,2023-04-06
2023-04-08,1,9.9,67.7,17.3,0.0,Clear conditions throughout the day.,2023-04-07
2023-04-09,1,12.0,63.3,11.4,0.0,Partly cloudy throughout the day.,2023-04-08
2023-04-10,1,12.5,70.5,20.6,100.0,Cloudy skies throughout the day with late afternoon rain.,2023-04-09
2023-04-11,1,10.4,77.4,17.8,100.0,Cloudy skies throughout the day with rain.,2023-04-10
2023-04-12,1,9.9,76.5,26.9,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-04-11
2023-04-13,1,9.4,65.5,23.9,100.0,Partly cloudy throughout the day with rain.,2023-04-12
2023-04-14,1,7.2,87.2,21.7,100.0,Cloudy skies throughout the day with rain.,2023-04-13
2023-04-15,1,10.1,82.6,23.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2023-04-14
2023-04-16,1,10.6,62.8,22.4,0.0,Partly cloudy throughout the day.,2023-04-15
2023-04-17,1,9.5,74.5,19.0,0.0,Partly cloudy throughout the day.,2023-04-16
2023-04-18,1,11.5,71.1,21.0,100.0,Partly cloudy throughout the day with late afternoon rain.,2023-04-17
2023-04-19,1,13.6,64.1,21.8,0.0,Becoming cloudy in the afternoon.,2023-04-18
2023-04-20,1,9.7,54.4,23.5,0.0,Becoming cloudy in the afternoon.,2023-04-19
2023-04-21,1,9.0,65.2,11.8,0.0,Partly cloudy throughout the day.,2023-04-20
2023-04-22,1,11.5,74.2,19.6,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2023-04-21
2023-04-23,1,11.4,82.7,25.6,100.0,Partly cloudy throughout the day with rain.,2023-04-22
2023-04-24,1,10.5,74.0,22.0,100.0,Partly cloudy throughout the day with late afternoon rain.,2023-04-23
2023-04-25,1,9.0,75.8,19.3,100.0,Cloudy skies throughout the day with early morning rain.,2023-04-24
2023-04-26,1,10.0,66.7,9.4,100.0,Cloudy skies throughout the day with rain.,2023-04-25
2023-04-27,1,14.3,68.0,11.5,100.0,Cloudy skies throughout the day with late afternoon rain.,2023-04-26
2023-04-28,1,17.3,78.6,16.8,100.0,Cloudy skies throughout the day with rain clearing later.,2023-04-27
2023-04-29,1,12.6,78.1,15.3,0.0,Partly cloudy throughout the day.,2023-04-28
2023-04-30,1,13.4,66.6,11.5,0.0,Cloudy skies throughout the day.,2023-04-29
2023-05-01,1,13.0,74.7,17.2,100.0,Partly cloudy throughout the day with afternoon rain.,2023-04-30
2023-05-02,1,13.7,73.7,15.8,100.0,Partly cloudy throughout the day with morning rain.,2023-05-01
2023-05-03,1,15.2,56.7,17.7,0.0,Partly cloudy throughout the day.,2023-05-02
2023-05-04,1,17.8,59.0,18.4,0.0,Partly cloudy throughout the day.,2023-05-03
2023-05-05,1,16.2,73.6,19.1,100.0,Partly cloudy throughout the day with rain.,2023-05-04
2023-05-06,1,16.2,78.8,11.4,100.0,Cloudy skies throughout the day with rain clearing later.,2023-05-05
2023-05-07,1,15.6,90.1,13.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-05-06
2023-05-08,1,15.1,81.1,10.6,100.0,Cloudy skies throughout the day with morning rain.,2023-05-07
2023-05-09,1,14.6,86.1,13.4,100.0,Cloudy skies throughout the day with rain.,2023-05-08
2023-05-10,1,13.3,77.8,16.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2023-05-09
2023-05-11,1,13.3,72.8,11.0,100.0,Cloudy skies throughout the day with afternoon rain.,2023-05-10
2023-05-12,1,12.2,77.2,18.2,100.0,Cloudy skies throughout the day with afternoon rain.,2023-05-11
2023-05-13,1,15.4,74.2,22.7,100.0,Partly cloudy throughout the day with rain.,2023-05-12
2023-05-14,1,13.8,76.7,14.7,0.0,Partly cloudy throughout the day.,2023-05-13
2023-05-15,1,12.3,82.4,24.1,100.0,Cloudy skies throughout the day with rain.,2023-05-14
2023-05-16,1,11.9,65.0,23.4,100.0,Partly cloudy throughout the day with morning rain.,2023-05-15
2023-05-17,1,13.4,62.0,22.0,0.0,Partly cloudy throughout the day.,2023-05-16
2023-05-18,1,13.3,58.3,20.3,0.0,Partly cloudy throughout the day.,2023-05-17
2023-05-19,1,14.8,56.8,20.3,0.0,Partly cloudy throughout the day.,2023-05-18
2023-05-20,1,16.4,59.7,23.4,0.0,Partly cloudy throughout the day.,2023-05-19
2023-05-21,1,17.5,66.2,21.4,0.0,Partly cloudy throughout the day.,2023-05-20
2023-05-22,1,16.9,71.3,20.1,0.0,Partly cloudy throughout the day.,2023-05-21
2023-05-23,1,15.1,73.9,21.6,0.0,Partly cloudy throughout the day.,2023-05-22
2023-05-24,1,14.2,59.2,22.7,0.0,Partly cloudy throughout the day.,2023-05-23
